file,key_a,key_b,folder_a_value,folder_b_value,result
cb973ece885c42e894883c98581910302f2bebfc9d2515b87171137af47ec2e7.json,values.vi1f,results.vi1f,0.06641,0.05,DIFFERENT
cb9a38b3f14ed1d7e36909d7564b089ded7667ee1402d52a56be43a39eba81d8.json,values.vi1f,results.vi1f,0.0051935,0.05,DIFFERENT
cb9ff6ad37699fa1800a31ada7d9efd716a09d9d52370e396faa1338de96fde4.json,values.vi1f,results.vi1f,0.066755,0.05,DIFFERENT
cbb47a1e51c3541073f8bff55d596fab785ccbc67b462fece9fc2fb7819897be.json,values.vi1f,results.vi1f,0.0051805,0.05,DIFFERENT
cbbdce32f29dcf370fdecc53c7857889405103e40467bc17747494e5039366a2.json,values.vi1f,results.vi1f,0.35394,0.05,DIFFERENT
cbc19819cf03b659acc4954dd4972e1324a9890e22087e4ef66e3f83b5e8aec2.json,values.vi1f,results.vi1f,0.0,0.05,DIFFERENT
cbc8f83658414d82df8f0ee421dc3286a9ab984695fe84712c9fc97b63868dc1.json,values.vi1f,results.vi1f,0.37862,0.05,DIFFERENT
cbcff11a52f7ab1faf342ea90ff4bc436ba794760d27cb3911eee0ad86631701.json,values.vi1f,results.vi1f,0.0653,0.05,DIFFERENT
cbda2336d700e431c7deb4eb3e8a07ecf3c9b47f169461ab76ebae8a77bc0a58.json,values.vi1f,results.vi1f,0.030071,0.05,DIFFERENT
cbda2d7f32193f1da3dd007372bb8273a17fc0de3cde4350db0d0d18883b59ef.json,values.vi1f,results.vi1f,0.06678,0.05,DIFFERENT
cbdbb7e2d552ae799583140b184050ef1368091722f99d6697b2f3b07e4a85b2.json,values.vi1f,results.vi1f,0.38264,0.05,DIFFERENT
cbe34267f1bb4bf2138631afc30fdbfd98c751403be47435109285528b5f5ae6.json,values.vi1f,results.vi1f,0.010812,0.05,DIFFERENT
cbe7d47efe9abfa2be8e28b5ac3426012df7a548d4e2fc655bc01c66c09d60f9.json,values.vi1f,results.vi1f,0.06676,0.05,DIFFERENT
cbee86b7a9465956a82cd136adf2f0c2a97ba98680a45a6eacc3b29ee8224c17.json,values.vi1f,results.vi1f,0.005455,0.05,DIFFERENT
cbf5e723ba13062f21fc27c1a93ba385c90d21756e3dcb3e0edc4bfd9c79538c.json,values.vi1f,results.vi1f,0.0051995,0.05,DIFFERENT
cbf6a6c07537cb38a3c6e1b0426b2d23e8e04df058a3ce0e274c0bf4f9c4b291.json,values.vi1f,results.vi1f,0.06618,0.05,DIFFERENT
cbfb6c5530b2036d9af73373c5c72f8b7076df1c35eb9e27e86c40c74a8ce1bc.json,values.vi1f,results.vi1f,0.32314,0.05,DIFFERENT
cc01f3e1d3cb8fd690829baebfae1e42fd698507932e19d59075f134b5a242be.json,values.vi1f,results.vi1f,0.066065,0.05,DIFFERENT
cc06510f2874892e183aef9167cf500dfa129feb749bc589f29b129ee2dc56b4.json,values.vi1f,results.vi1f,0.020805,0.05,DIFFERENT
cc0d59b2e9798fb5c23f3bb62def2d3cd8e0c1b19eeca298fb0309e9e73c730f.json,values.vi1f,results.vi1f,0.30039,0.05,DIFFERENT
cc15fa298705e7f32ee7ea9a8425fde881c8e5af056ec8a1a3f869a34104da2e.json,values.vi1f,results.vi1f,0.33077,0.05,DIFFERENT
cc1bb4075405ad19897c32f4a2d0a77c21dd742e6ece6782101a611266aa8bef.json,values.vi1f,results.vi1f,0.23669,0.05,DIFFERENT
cc2c418f1a4e208be557f164ee97200fee46f342b77bec90759caa3092579823.json,values.vi1f,results.vi1f,0.06729,0.05,DIFFERENT
cc3851f020833f3d5d925ada628c6c2b7dc45e833d036d7aaaa0303e3d948682.json,values.vi1f,results.vi1f,0.37737,0.05,DIFFERENT
cc48a0c0a7c076dfb830cd91a140707eb234b918f5c7c5130fa229a2987e4c2a.json,values.vi1f,results.vi1f,0.010169,0.05,DIFFERENT
cc5348da574af47db89c471d10c912301759a363bd54c187f6ca15373ad5120e.json,values.vi1f,results.vi1f,0.25095,0.05,DIFFERENT
cc5a79e70e970537777a13ac69e2a908ca7d2f38b6832692c223b839bb78632f.json,values.vi1f,results.vi1f,0.065055,0.05,DIFFERENT
cc60bae9db696381f15d440756603d856d4b205e56fa946c23224c9601aed3e0.json,values.vi1f,results.vi1f,0.06606,0.05,DIFFERENT
cc6e1c447725385559ebeaa1370f8dafdc767c95ed7e9522e6924a4a82747605.json,values.vi1f,results.vi1f,0.030735,0.05,DIFFERENT
cc7399108c4ca89c320ab1be2323f953efd1168ee6f18069f7319e73757b294a.json,values.vi1f,results.vi1f,0.01014,0.05,DIFFERENT
cc7d901b904111bca393e844a16e0a57860844688f759032106eba8ddc89b398.json,values.vi1f,results.vi1f,0.005532,0.05,DIFFERENT
cca2867ecf0a3a1a639d08f80b359448ddf88dcc8058b5127df503b54f7e869c.json,values.vi1f,results.vi1f,0.065865,0.05,DIFFERENT
cca8270483c0385b0bebf4050fc02392e603aaeb29b1348a0bd7b1139601a889.json,values.vi1f,results.vi1f,0.0,0.05,DIFFERENT
cca86e0091e6db708cebde8eed5c44d6ac03c8dfa93b4baf7bd0cd2e83fa1f32.json,values.vi1f,results.vi1f,0.06452,0.05,DIFFERENT
ccac0710a81f02be5398c912830935a1a23886335a91d457fc238af400fa51e9.json,values.vi1f,results.vi1f,0.022269,0.05,DIFFERENT
ccb61d98b28c9bc91cc3c306c2a671353d876d7812c3816698563eeea4dde33e.json,values.vi1f,results.vi1f,0.37725,0.05,DIFFERENT
ccba4c60536722642419a680f3233df72d786761503f2a331f6ebc7438e173ef.json,values.vi1f,results.vi1f,0.32308,0.05,DIFFERENT
ccbbdae27bcbef184eadd589ea3042c8b0cc9c49d07fc21ba3c05e63fcf90b59.json,values.vi1f,results.vi1f,0.065925,0.05,DIFFERENT
ccc1c8a2488bf2f2c027b5127eda88bf9cf6f61f611e2cddc2f3481a7d5323b8.json,values.vi1f,results.vi1f,0.005201,0.05,DIFFERENT
ccc39fc3d234721cdf8735d4d43caeafecdea58523e0d4d914810d8e7c5f779e.json,values.vi1f,results.vi1f,0.045678,0.05,DIFFERENT
ccc87047f2f313023f340f94bfa06c04e87587fd40c89a70bcfb2c31332927da.json,values.vi1f,results.vi1f,0.005191,0.05,DIFFERENT
cccb82476135e82a01b352d73c7be9db78e51eba944817d9df4eb044e0889f50.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
cccd255587805b5867ab352714bfc2af920229d5244b86cb318d056504cc749c.json,values.vi1f,results.vi1f,0.37355,0.05,DIFFERENT
cccdc552dd7032c6557b815f4bc2fc89c2661d80fed432b7b5db8ea2813781ef.json,values.vi1f,results.vi1f,0.06603,0.05,DIFFERENT
ccdf5855d381f3a9dcf2cf1c51a455e9dc5fbdfdb16dcf6361082eeb4685da62.json,values.vi1f,results.vi1f,0.010152,0.05,DIFFERENT
ccf11d9fbbe99374d45926ffadb23ba2fa6fea9a1ed7381eed3f1329252095fc.json,values.vi1f,results.vi1f,0.06603,0.05,DIFFERENT
ccf536cf32fc961d5211f395a050c4029dc936bf2e3e8babeed3192000a67d61.json,values.vi1f,results.vi1f,0.18943,0.05,DIFFERENT
ccf5fe05c4d6f6a9900b1b97c82d4829061335413a255f4883ce7968dde9b381.json,values.vi1f,results.vi1f,0.3786,0.05,DIFFERENT
ccf6ab5277b41715b84a86d3411798d5f75a34546579642a5e2ee1fe3deeba5e.json,values.vi1f,results.vi1f,0.06675,0.05,DIFFERENT
cd064e358af1ac08c3e44937c5c7583da47daefdf3403200b607a70bd8d490e2.json,values.vi1f,results.vi1f,0.17143,0.05,DIFFERENT
cd085fd266acaec32a7a586a4390249404871ccfd9a9a8b29a60726b50ff0bc4.json,values.vi1f,results.vi1f,0.005184,0.05,DIFFERENT
cd0d62d4c5e81eace05ea55aa706fe852bde418ade2c196a6eddbc6a25d47815.json,values.vi1f,results.vi1f,0.0050855,0.05,DIFFERENT
cd147d69f6ab2b20dedea833ba384d8ba24fc4e578a408ee82f1163e57e75798.json,values.vi1f,results.vi1f,0.37878,0.05,DIFFERENT
cd1e34aabe147f2f4837af657b96bafacbf09a388b008fdbca247cbb48f6ef77.json,values.vi1f,results.vi1f,0.35799,0.05,DIFFERENT
cd45437dcba4368d94fda6c5a1ce1f9defa8f5bfdec8b94d622fed70d983a879.json,values.vi1f,results.vi1f,0.06591,0.05,DIFFERENT
cd478dc557265cd35fc370feff8facc7bdc11f6a405ed2bc78505385a72df111.json,values.vi1f,results.vi1f,0.10086,0.05,DIFFERENT
cd499dd4925205965488303fbcbbd54a39816cb1e01bd05c0190b508ebde9f5c.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
cd60076ad636ec3611e6ec7a59e5d2aee8bf358978f308e836beca6a1c28e675.json,values.vi1f,results.vi1f,0.10792,0.05,DIFFERENT
cd6635697a15d346286c897be2088be9b6fca1286d139b96cbbbd260f4b6dac9.json,values.vi1f,results.vi1f,0.066,0.05,DIFFERENT
cd6809f99125b43fe1db2faefb71836b0bb984545bed0bf0a37543e44fb347c2.json,values.vi1f,results.vi1f,0.37858,0.05,DIFFERENT
cd69658719d8ca2c05aedd8a5c8caebffa4edd5d7f4bc4b9be446af3f598de34.json,values.vi1f,results.vi1f,0.0107,0.05,DIFFERENT
cd6ab956bf56a96848c7eac73440befe88e224afc139e681b463b06eda52e462.json,values.vi1f,results.vi1f,0.33089,0.05,DIFFERENT
cd6ee184bd9501cba6cb516ff9e7e81472b28649bfdf36714589d6e290f83bee.json,values.vi1f,results.vi1f,0.15427,0.05,DIFFERENT
cd727b6f042a62c1bc084a7e6d68b680d7976874431d7e4be63e2c6262ea4f47.json,values.vi1f,results.vi1f,0.065535,0.05,DIFFERENT
cd74fd27dd661abbfbba3c7b58e181e0437a254cc122e053b800db9aac010a40.json,values.vi1f,results.vi1f,0.025792,0.05,DIFFERENT
cd7d384192ccc703af889c504770fa802756668fb99867129a306bed3150943c.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
cd888fbde1c3cae3fd23aec3461ce3215eeafe7bf9e14d5f1d74ff27dee3ba8b.json,values.vi1f,results.vi1f,0.06593,0.05,DIFFERENT
cd8aa6ee84d9d5a631c56524f487046fdbf1e9ec74ad8982f1a35f4abb2c90e0.json,values.vi1f,results.vi1f,0.025792,0.05,DIFFERENT
cd8cde79bee2cdc431e179e0c43ea7e1e0ec621bcc5b8652aecb79dc7e3d281c.json,values.vi1f,results.vi1f,0.007672,0.05,DIFFERENT
cd922fde199b052b7954aabe3d8a8cc96084fd110cf2ee795bfc89d219e8dc0a.json,values.vi1f,results.vi1f,0.022269,0.05,DIFFERENT
cdc46f611be89ece49552cedad7abb34f1f6bbde248651fd161d1d001139721e.json,values.vi1f,results.vi1f,0.0058645,0.05,DIFFERENT
cdc5732e8043f322851e6b439d89817324be275cc4222d8b06cb076d512c548b.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
cdd21f217d5579665c8cfd3b1029fdebd544b4e6202afb5504c04da739448d27.json,values.vi1f,results.vi1f,0.064915,0.05,DIFFERENT
cdd4a7f2981b9771408117b5c4700baac5440c86a3ee252462de7763d326ebab.json,values.vi1f,results.vi1f,0.37897,0.05,DIFFERENT
cddf1a6af5baba80e5af8b469a66cf1365191d02303412381e90ae052cd4a171.json,values.vi1f,results.vi1f,0.028101,0.05,DIFFERENT
cde5494ca6177aaf7935fd9a36947cd06d60ebd9160e96e4e02749cfb645a249.json,values.vi1f,results.vi1f,0.0050435,0.05,DIFFERENT
cded9466ff615e820969f8bce3fc1fa561f68d417fb6ce5719a1f27fef7cc1f7.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
cdf74d989f3d39a53ec065ab242838d8c45a472124af57065b145e498d537c27.json,values.vi1f,results.vi1f,0.06578,0.05,DIFFERENT
cdfc22db59d80e2b359c487f2d8419a5bb634c4ecdc4a1c6c5f3d5fa3e1f9698.json,values.vi1f,results.vi1f,0.065885,0.05,DIFFERENT
ce0299c671aed72511624bd2d5d76e56773cbf74b84a02f66a34806d01ceddc5.json,values.vi1f,results.vi1f,0.06546,0.05,DIFFERENT
ce03babd01a183db2aa97786321e66fec49c7cc933bd05a1a30480c9f25f6f22.json,values.vi1f,results.vi1f,0.005211,0.05,DIFFERENT
ce05c8d3f0b89c7b5a40af233d59f1781217df14ccbac6e263233476bfc0c7a4.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
ce137e5b219db2cd373321992dff86b79e75ff83e890e9598fef9ac3b5d7a394.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
ce1ec0b88baa51312d20108f7d7fec1e238d24731ec505378fe0d0b640accf61.json,values.vi1f,results.vi1f,0.06479,0.05,DIFFERENT
ce281933482df70db99c12b0877650e9ed0024546709947347787e5b0aa7fd0e.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
ce2b4f9bed4240ad8acbbf839e4c715b6d772eb1dc7847594010d5381d00448b.json,values.vi1f,results.vi1f,0.08352,0.05,DIFFERENT
ce304fcec5d86cea391784fe04b8a0a5b2334d645fa017e9cc85295d68b4c8b1.json,values.vi1f,results.vi1f,0.011399,0.05,DIFFERENT
ce34ea1daadc9c4f82ccfdca12bc22509a4c24376f7956e749866497048a3717.json,values.vi1f,results.vi1f,0.37733,0.05,DIFFERENT
ce3aa7d7d49df2e262806307a7ba7443876c91e960f4aedd9ee7c37b8dfb16ad.json,values.vi1f,results.vi1f,0.3307,0.05,DIFFERENT
ce3bceb4d017f4402b78ee6b194f5b969118b6c45bbc049ad798aecfc3b825aa.json,values.vi1f,results.vi1f,0.06608,0.05,DIFFERENT
ce3d181af7ff211e856f42dc3ad0636f7975ba5c78c333b10c66d3ac72ac16ff.json,values.vi1f,results.vi1f,0.005254,0.05,DIFFERENT
ce4d190caabdfb2345426d7a75e46aeec5007230e79463a48188aa2d2756441a.json,values.vi1f,results.vi1f,0.33988,0.05,DIFFERENT
ce53868658834ce23d4d56309bfec70a0da3556836e6473fc26ebe10b5d054de.json,values.vi1f,results.vi1f,0.066065,0.05,DIFFERENT
ce567587877de2504b61ee99eea8d8e61a959d4d5f63294765a89a46a3d0b7ac.json,values.vi1f,results.vi1f,0.066155,0.05,DIFFERENT
ce576d3caf59eae7dba423ae0cef921c144503d66f6fd0045d2b28f9b16cd86d.json,values.vi1f,results.vi1f,0.065925,0.05,DIFFERENT
ce7050bc00ec5f9e1ff2daf6ee2715e1537825766aad68c54fb8a5ca30cd2e30.json,values.vi1f,results.vi1f,0.026156,0.05,DIFFERENT
ce7c5bb3b17f78d92d0b9d6362fdd6857154a35d5b5b19d47bcb66b536f79e15.json,values.vi1f,results.vi1f,0.065535,0.05,DIFFERENT
ce7e594d48cc4f8b55f49c86b9f3891492754b2f96887b6080e673d436f11d15.json,values.vi1f,results.vi1f,0.065815,0.05,DIFFERENT
ce8aef5f5961ce258e67d605328dab9b08ea97b7015dab12dfa6423f20e038d8.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
ce9850851422281ac9242ae61f6f72709c0c27500b8fa1607f2bc0256fb0e9b4.json,values.vi1f,results.vi1f,0.065485,0.05,DIFFERENT
cea12d0cc234812af6e2663bab53ac4101ceb362c5b54ae36f175096c1886624.json,values.vi1f,results.vi1f,0.05382,0.05,DIFFERENT
cea92fbd02dca1b363ec33d0e24bec34c74b45de34beb6ba7b3b51a7be243393.json,values.vi1f,results.vi1f,0.06591,0.05,DIFFERENT
ceb81ec10b2a22c64e4d8154ee5c8375881f2e1bccbe936f92019ad7e4d64cec.json,values.vi1f,results.vi1f,0.065905,0.05,DIFFERENT
cebab36ca3dad2116f2f555814f26c906cdeb8098d53139b7e5293153385dbda.json,values.vi1f,results.vi1f,0.036006,0.05,DIFFERENT
cebbbe9dc4cbcd0bcb1854af72d970304d8c5a607a8c817169d5c69202e7027f.json,values.vi1f,results.vi1f,0.33069,0.05,DIFFERENT
cec6b4cb89a0b1ea4ce447e225b3a8660406ab7d2e09e3e5038392de2c2f61db.json,values.vi1f,results.vi1f,0.005252,0.05,DIFFERENT
cec8426ac454d9a2d4f04841dfececbc0a9a2466fbc7aaeacd2668a0aee30477.json,values.vi1f,results.vi1f,0.010072,0.05,DIFFERENT
ceca82902d1d3612ba53fc16cd5ada693ba48ffb7a55555f73795e678ab37dea.json,values.vi1f,results.vi1f,0.065865,0.05,DIFFERENT
ceccf65ac0ec36054f0ab14d5d8abe85eb2a59e88c33e4a7fe5183e696ea3541.json,values.vi1f,results.vi1f,0.32314,0.05,DIFFERENT
ced137229aeda5fa020658f22ec724c177f102d83a37b9a9c804cfb768504338.json,values.vi1f,results.vi1f,0.065635,0.05,DIFFERENT
ced36447b3988cfadff40d4aff41719a18d17bd9b3df7d6b88f09879f223dc1f.json,values.vi1f,results.vi1f,0.00553,0.05,DIFFERENT
ced7309c099c2d5870b5f49d95951226f02373e7ed4f490504b427970b83ffd6.json,values.vi1f,results.vi1f,0.071785,0.05,DIFFERENT
cedc86e6379d0768bf883e08ce6ab722bf249727fb22c03e9ceb1df3eda9850a.json,values.vi1f,results.vi1f,0.0058065,0.05,DIFFERENT
cefbb1b694ce79347a769b403ccdabed7ef75e9876e478b81758e0205f51c279.json,values.vi1f,results.vi1f,0.005809,0.05,DIFFERENT
cefe62168393d607ff6bb6465f6e8032e6930d820eab8d39e7a213d56b8e9185.json,values.vi1f,results.vi1f,0.01,0.05,DIFFERENT
cefea40e8c5eac103fa6c2d0d391f6a8bad44f656f5d3db6fabe651378628413.json,values.vi1f,results.vi1f,0.005267,0.05,DIFFERENT
cf090fd26bd8e999d10882fcb78c0e248331157ba3e0ee5150c5f32ce0801dcf.json,values.vi1f,results.vi1f,0.065925,0.05,DIFFERENT
cf09a3a80cd3829511dc8a314bf697f8456a906daee7adf8fdc120b19367c0c4.json,values.vi1f,results.vi1f,0.06258,0.05,DIFFERENT
cf1353e6da90764a487323c80ddb82bb91782645319fa24570928bb2921feff1.json,values.vi1f,results.vi1f,0.0,0.05,DIFFERENT
cf2ea5d2a44259986febe74c3e963e3c94163fb346a53019d5597404f0445c7e.json,values.vi1f,results.vi1f,0.06675,0.05,DIFFERENT
cf33db6f41607591ae118ad111194c775c01c61b7947ed624545ec3c8fa875d3.json,values.vi1f,results.vi1f,0.0668,0.05,DIFFERENT
cf3e59113078958bf1647d49e74721cb2bc705f2888e35d31b77ab3dc440325a.json,values.vi1f,results.vi1f,0.36119,0.05,DIFFERENT
cf3ec6ee1901ec8462c5e805347eeec0806b879d693893f295e7e42c4987e30c.json,values.vi1f,results.vi1f,0.01015,0.05,DIFFERENT
cf43f42c630ade624bf52bd9e3d4596effd224671c36c9d90cf0c539a310ef6a.json,values.vi1f,results.vi1f,0.17617,0.05,DIFFERENT
cf4ca5c1dd82841cc623c737d4183864f5a3bfcba09794ff38caa94660fe633f.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
cf55e3090e741aabfd36dbc39fc58f1e753df1d4a4c47523e52dbaad36107b12.json,values.vi1f,results.vi1f,0.35667,0.05,DIFFERENT
cf5d25ac80a4eaea1d1ed26e796a166b4deedf11209549e853df45b1b6c595f3.json,values.vi1f,results.vi1f,0.014988,0.05,DIFFERENT
cf709efde1263212e5cbb3819fa7d8385d0c70ec6e10af85c0b57d55b56bcab7.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
cf816b041a9d4e6e4d55c6cb2afd98855af2db616170b5ec74a6731626eda8d0.json,values.vi1f,results.vi1f,0.06597,0.05,DIFFERENT
cf8253135272d944b4baeacf90c8caa30832da3e0052631e4b885f0f964c24b2.json,values.vi1f,results.vi1f,0.38105,0.05,DIFFERENT
cf8799cc39de7f3b5ac0fbcd37890ce94f43ba3f750ccb5c29ee249014ab8594.json,values.vi1f,results.vi1f,0.065915,0.05,DIFFERENT
cf881cd949e0097b4684dfd7a2132408e5dc747c68e0cefc86eac036fd5ae3f6.json,values.vi1f,results.vi1f,0.010233,0.05,DIFFERENT
cf8e4ae686b0fc37f20c506e8592d6cae3d4b5d8aca5754c78b0d811ea69f94b.json,values.vi1f,results.vi1f,0.006347,0.05,DIFFERENT
cf9255b15aeda38d57bb6da3fa6683bb8f9096fe1bb86846970ea75e7e0306de.json,values.vi1f,results.vi1f,0.06592,0.05,DIFFERENT
cfa00e2536fdb3545992ae064637f74b9925bdcbc1fa347289e0f636fd7b2b66.json,values.vi1f,results.vi1f,0.37922,0.05,DIFFERENT
cfa068c11bfea906bfcc938148e92d10b3856d908cbe0e27667bb024bf176675.json,values.vi1f,results.vi1f,0.38167,0.05,DIFFERENT
cfa26c347875f64295fb978bbc818de5414812f534c2d0f0bee3ddea71f4292d.json,values.vi1f,results.vi1f,0.010178,0.05,DIFFERENT
cfa2b989b818bcf06553a3e923e1cd153d22d63db8860bdcf2e5d7da8ffee0ae.json,values.vi1f,results.vi1f,0.021209,0.05,DIFFERENT
cfa650ef1ea21ce251fa5e2ea00daa60dbab9ad3e8ccc8571304b8b9a8124faa.json,values.vi1f,results.vi1f,0.06655,0.05,DIFFERENT
cfa65fd536b183c3b2d296a965e0429942b6eb008f0261e23f139e38fcad8a52.json,values.vi1f,results.vi1f,0.36608,0.05,DIFFERENT
cfa6fd6f88a0fcf0277d88eb3a79272934057869bf322b638281aa096fbe489c.json,values.vi1f,results.vi1f,0.06555,0.05,DIFFERENT
cfaa63d7f18d4889a12eaebf2074b84af9396407f4994b88d76c634e8774794e.json,values.vi1f,results.vi1f,0.35214,0.05,DIFFERENT
cfc052cf8b6155487ad100feda302cad486e41eaec54874195afc178a6c472d0.json,values.vi1f,results.vi1f,0.37854,0.05,DIFFERENT
cfc3a7b8a26da250bb6d0102b7dc3a3e9271403c43e8f0ac3931c83e2618b31f.json,values.vi1f,results.vi1f,0.06536,0.05,DIFFERENT
cfc4ed17f8b02ba634afd7690ed357df3b62ea79e9bab8e6ad87a3f0409d8b61.json,values.vi1f,results.vi1f,0.10616,0.05,DIFFERENT
cfd9b5b6baa516f0573936d586e7cfcad1fd7a5644f10539930935869f1c9463.json,values.vi1f,results.vi1f,0.010183,0.05,DIFFERENT
cfe87172172a62ab7fb1366d233a9c2a50d36757d8fab8eded24dbbe8f76506f.json,values.vi1f,results.vi1f,0.066555,0.05,DIFFERENT
cfea2bfbdcc4dfab69e096262902deea04d2d78dc305f825e9bada1e02585ae9.json,values.vi1f,results.vi1f,0.0,0.05,DIFFERENT
cfec0d974015b189794ba1e77c27cf8d3eab854b76a983797a949728e19db070.json,values.vi1f,results.vi1f,0.37878,0.05,DIFFERENT
cffaac75df8cc6fcd5ff28f98dd7ed25768261257083a6777a5402b032cc8afb.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
d001ea6dac01bf58ab28d1cd3de057d62ef999de01c0a6098775f3dd123b0e1c.json,values.vi1f,results.vi1f,0.3774,0.05,DIFFERENT
d00c7cac092bd470c74e80d85f07ffb63121906e60cfb63dd70c351dfcc1b043.json,values.vi1f,results.vi1f,0.06583,0.05,DIFFERENT
d01275b180b2b6e694ef06ce9fceff4419f529671966266da87b372480664f51.json,values.vi1f,results.vi1f,0.06602,0.05,DIFFERENT
d01e91df112e9bc811d0dda32078914f889977cf0cc9f2688251058f0be6f7a3.json,values.vi1f,results.vi1f,0.007399,0.05,DIFFERENT
d029897ae101c7388bfc64cc091f9e8cfb0bafb0762459f878bf414668388c39.json,values.vi1f,results.vi1f,0.3788,0.05,DIFFERENT
d02ae2322f910a296907201c8f06e8d6dee64b3efce3359aefdbf9314982e429.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
d037554a7539aa7cece45aec246325c2734910240bcf384305e03fe521517bba.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
d03e99dbcad1cf320b11c6f4354714b5c62b5adba74019ba34abc6834936848c.json,values.vi1f,results.vi1f,0.06604,0.05,DIFFERENT
d054ee61782648c4af597b5e8548da3dfebb452dc9b44992fa242bfc8b00d16e.json,values.vi1f,results.vi1f,0.065875,0.05,DIFFERENT
d056a46bcd1018f995ad821e3c35f32b0045b89aa2e87193ee474d5cddadf767.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
d061700c96f8005a4c06e937de40294a86080e8f36b0c4280bd78b98b9c86cad.json,values.vi1f,results.vi1f,0.10085,0.05,DIFFERENT
d067489d387864fb71ef0afca3685e51e8bf734d82ec8f94cb302828cd6404c3.json,values.vi1f,results.vi1f,0.37876,0.05,DIFFERENT
d0681e40288c4b2b7252c1fd07e77fa1085eb2611d43316b4dc1c8932b2e7d51.json,values.vi1f,results.vi1f,0.066695,0.05,DIFFERENT
d069ed28d16d00c4bfde728dc0a145d8eb5f1dc993a740b71c506ff03e74cf31.json,values.vi1f,results.vi1f,0.0054005,0.05,DIFFERENT
d079ab56a368561d0010ee9c7cdcf572ac95c5d0a7ee6e8a041ea605c49c40a6.json,values.vi1f,results.vi1f,0.16212,0.05,DIFFERENT
d08165626de95f6a55cec3d0a94ae10f174eb874da8e78a3e590422fa967ed22.json,values.vi1f,results.vi1f,0.010152,0.05,DIFFERENT
d09c5458b612c4875750566ff9a5a89970b5bd0fa7372b51452e4661a31c8f79.json,values.vi1f,results.vi1f,0.19957,0.05,DIFFERENT
d0a3ae3a2f68439c3cad87330b9cddbd2001d97a670c67356009f783451f83d6.json,values.vi1f,results.vi1f,0.29747,0.05,DIFFERENT
d0a9c562a38e24e87f1af202ce19225b69d49dd03215bd220cadefcca0015d2d.json,values.vi1f,results.vi1f,0.06603,0.05,DIFFERENT
d0a9c691ef1309ff23c1bae89361a59d10fdcc8b12432a1f35f4620d74fc6b41.json,values.vi1f,results.vi1f,0.13106,0.05,DIFFERENT
d0ad7a4aa67bdca2bb448e67147e6b45979b92b42267dad56523d21457c426f6.json,values.vi1f,results.vi1f,0.011316,0.05,DIFFERENT
d0af8f91e535630eda415d14769cbfb23757b6a336f33ffdd1410b9a940d37fa.json,values.vi1f,results.vi1f,0.005209,0.05,DIFFERENT
d0b3df1f9289e7d5be078fcf2780e21990ceb1acb233402a96be93928efef0b4.json,values.vi1f,results.vi1f,0.30523,0.05,DIFFERENT
d0bf4b39968a4ee09a29cc8c9dc30c47a741bfee645fb27ef0e266664da24aa4.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
d0c43ff0392b8cb55f7d6872db97174d82802cf8c1419ce1e571f710db23144d.json,values.vi1f,results.vi1f,0.32114,0.05,DIFFERENT
d0cdd154d46446edec3d3490609627c25b7c77af33da7bbe918c1f485beaceb9.json,values.vi1f,results.vi1f,0.065975,0.05,DIFFERENT
d0d84315b65f877ac0aa818499eb7435b5a805e5ed13210487392da54d165de7.json,values.vi1f,results.vi1f,0.0,0.05,DIFFERENT
d0e0a684d1746aeb368bf9a45df91eb0239370161514e89bbe1453b599ca768f.json,values.vi1f,results.vi1f,0.06543,0.05,DIFFERENT
d0eb6864b05738e76a2e47ce7ab8ad83ce11eee013cd1dc3d37ca4e959aec60c.json,values.vi1f,results.vi1f,0.10903,0.05,DIFFERENT
d0eb8372818c5f10a15080bd737fb745a605df057493e0e3f2866b1983ea0131.json,values.vi1f,results.vi1f,0.065155,0.05,DIFFERENT
d0ebac5b695964d0dfccad59fac550ba5ada9bce5bde19305abcb83606f5eeeb.json,values.vi1f,results.vi1f,0.065785,0.05,DIFFERENT
d0f5eabf51dc25dbd0bc987a42405a2d01f15f1917f476479b7b4a8821c008cc.json,values.vi1f,results.vi1f,0.06507,0.05,DIFFERENT
d10da9e1b74d0160c587a4c1be25fea8d5bf4a41a4631d1778d3077e3bbfa016.json,values.vi1f,results.vi1f,0.025183,0.05,DIFFERENT
d10eb974f3f5c43be07dac9f40ee5ee897cbb4214545e1256e1f477300fd7c99.json,values.vi1f,results.vi1f,0.065925,0.05,DIFFERENT
